id,disp_life2,life1,life1color,life2,life2color,next_maintenance_date,opm_color,proposal,used_color,used_year,disp_result,is_red
1485,0,70,#006400,85,#006400,2018-06-12 20:48:51.4270000,#90EE90,0,#006400,0.6,success,0
1491,1,0,#FF0000,0,#FF0000,2018-06-12 22:26:44.2530000,#FF0000,3,#006400,0.6,error,1
1493,1,0,#FF0000,0,#FF0000,2018-06-12 22:28:05.7450000,#FF0000,3,#006400,0.6,error,1
1495,1,0,#FF0000,20,#90EE90,2018-06-12 22:28:13.3250000,#90EE90,3,#006400,0.6,error,1
1497,1,0,#FF0000,20,#90EE90,2018-06-12 22:28:28.2600000,#90EE90,3,#006400,0.6,error,1
1499,1,0,#FF0000,0,#FF0000,2018-06-12 22:29:31.1510000,#FF0000,3,#006400,0.6,error,1
1519,0,90,#006400,95,#006400,2018-06-13 10:59:04.9210000,#90EE90,1,#90EE90,7.7,success,0
1527,1,0,#FF0000,50,#90EE90,2018-06-13 11:37:18.6410000,#90EE90,3,#006400,0.6,error,1
1529,0,90,#006400,95,#006400,2018-06-13 11:37:30.9300000,#90EE90,0,#006400,0.6,success,0
1534,1,0,#FF0000,18.75,#FFFF00,2018-06-13 15:48:51.8270000,#90EE90,3,#90EE90,6.6,warn,1
1541,1,0,#FF0000,17.5,#FFFF00,2018-06-13 15:58:31.9570000,#90EE90,3,#90EE90,6.6,warn,1
1543,1,0,#FF0000,17.5,#FFFF00,2018-06-13 15:59:16.6820000,#90EE90,3,#90EE90,6.6,warn,1
1546,0,90,#006400,95,#006400,2018-06-13 18:36:00.6970000,#90EE90,0,#006400,0.6,success,0
1549,1,0,#FF0000,0,#FF0000,2018-06-13 18:40:05.8000000,#FF0000,3,#006400,0.6,error,1
1553,0,50,#90EE90,72.22,#006400,2018-06-13 18:44:36.3450000,#90EE90,1,#90EE90,8.6,success,0
1555,0,50,#90EE90,72.22,#006400,2018-06-13 18:44:39.2950000,#90EE90,1,#90EE90,8.6,success,0
1557,0,50,#90EE90,72.22,#006400,2018-06-13 18:44:41.1990000,#90EE90,1,#90EE90,8.6,success,0
1559,0,50,#90EE90,72.22,#006400,2018-06-13 18:44:43.5690000,#90EE90,1,#90EE90,8.6,success,0
1561,0,50,#90EE90,72.22,#006400,2018-06-13 18:44:44.4020000,#90EE90,1,#90EE90,8.6,success,0
1563,0,50,#90EE90,72.22,#006400,2018-06-13 18:44:50.8250000,#90EE90,1,#90EE90,8.6,success,0
1565,0,50,#90EE90,72.22,#006400,2018-06-13 18:44:52.1470000,#90EE90,1,#90EE90,8.6,success,0
1567,0,50,#90EE90,72.22,#006400,2018-06-13 18:44:58.9770000,#90EE90,1,#90EE90,8.6,success,0
1569,0,50,#90EE90,72.22,#006400,2018-06-13 18:45:00.4790000,#90EE90,1,#90EE90,8.6,success,0
1571,0,50,#90EE90,72.22,#006400,2018-06-13 18:45:01.6310000,#90EE90,1,#90EE90,8.6,success,0
1573,0,50,#90EE90,72.22,#006400,2018-06-13 18:45:01.9450000,#90EE90,1,#90EE90,8.6,success,0
1575,0,50,#90EE90,72.22,#006400,2018-06-13 18:45:03.9680000,#90EE90,1,#90EE90,8.6,success,0
1577,1,16.67,#FFFF00,58.33,#006400,2018-06-13 18:45:07.3670000,#90EE90,1,#90EE90,8.6,warn,0
1579,1,16.67,#FFFF00,58.33,#006400,2018-06-13 18:45:08.3720000,#90EE90,1,#90EE90,8.6,warn,0
1581,1,16.67,#FFFF00,58.33,#006400,2018-06-13 18:45:08.8750000,#90EE90,1,#90EE90,8.6,warn,0
1583,0,91.67,#006400,95.83,#006400,2018-06-13 18:45:18.6760000,#90EE90,1,#90EE90,8.6,success,0
1585,0,91.67,#006400,95.83,#006400,2018-06-13 18:45:19.4620000,#90EE90,1,#90EE90,8.6,success,0
1589,0,50,#90EE90,72.22,#006400,2018-06-13 18:46:26.5550000,#90EE90,1,#90EE90,8.6,success,0
1591,0,90,#006400,94.44,#006400,2018-06-13 18:48:36.9760000,#90EE90,1,#90EE90,8.6,success,0
1593,0,40,#90EE90,66.67,#006400,2018-06-13 18:49:16.4920000,#90EE90,1,#90EE90,8.6,success,0
1595,0,40,#90EE90,66.67,#006400,2018-06-13 18:49:21.1880000,#90EE90,1,#90EE90,8.6,success,0
1597,0,20,#90EE90,55.56,#006400,2018-06-13 18:49:57.3500000,#90EE90,1,#90EE90,8.6,success,0
1599,1,10,#FFFF00,50,#90EE90,2018-06-13 18:50:14.6570000,#90EE90,1,#90EE90,8.6,warn,0
1601,1,0,#FF0000,44.44,#90EE90,2018-06-13 18:50:42.4650000,#90EE90,3,#90EE90,8.6,error,1
1603,1,0,#FF0000,38.89,#90EE90,2018-06-13 18:51:12.5730000,#90EE90,3,#90EE90,8.6,error,1
1605,1,4,#FF0000,46.67,#90EE90,2018-06-13 18:52:28.6180000,#90EE90,3,#90EE90,8.6,error,1
1607,1,14,#FFFF00,52.22,#006400,2018-06-13 18:54:02.1760000,#90EE90,1,#90EE90,8.6,warn,0
1609,1,12,#FFFF00,51.11,#006400,2018-06-13 18:56:12.8510000,#90EE90,1,#90EE90,8.6,warn,0
1611,1,0,#FF0000,26.67,#90EE90,2018-06-13 18:56:29.8470000,#90EE90,3,#90EE90,8.6,error,1
1613,1,0,#FF0000,26.67,#90EE90,2018-06-13 18:57:12.8300000,#90EE90,3,#90EE90,8.6,error,1
1615,1,0,#FF0000,50,#90EE90,2018-06-13 18:58:19.5450000,#90EE90,3,#90EE90,8.6,error,1
1617,1,16.67,#FFFF00,58.33,#006400,2018-06-13 18:58:46.4250000,#90EE90,1,#90EE90,8.6,warn,0
1621,0,90,#006400,95,#006400,2018-06-13 19:01:09.2810000,#90EE90,2,#FFFF00,13.2,success,0
1623,1,0,#FF0000,10,#FFFF00,2018-06-13 19:04:02.0990000,#90EE90,3,#FFFF00,13.2,warn,1
1625,1,0,#FF0000,10,#FFFF00,2018-06-13 19:04:11.7880000,#90EE90,3,#FFFF00,13.2,warn,1
1627,1,0,#FF0000,5,#FF0000,2018-06-13 19:04:53.6230000,#90EE90,3,#FFFF00,13.2,error,1
1629,1,0,#FF0000,5,#FF0000,2018-06-13 19:05:48.9720000,#90EE90,3,#FFFF00,13.2,error,1
1631,1,0,#FF0000,40,#90EE90,2018-06-13 19:06:58.9920000,#90EE90,3,#FFFF00,13.2,error,1
1633,1,0,#FF0000,40,#90EE90,2018-06-13 19:07:03.7650000,#90EE90,3,#FFFF00,13.2,error,1
1635,1,0,#FF0000,40,#90EE90,2018-06-13 19:07:26.1780000,#90EE90,3,#FFFF00,13.2,error,1
1637,1,0,#FF0000,40,#90EE90,2018-06-13 19:09:59.2210000,#90EE90,3,#FFFF00,13.2,error,1
1639,1,2,#FF0000,51,#006400,2018-06-13 19:10:12.7480000,#90EE90,3,#FFFF00,13.2,error,1
1641,1,2,#FF0000,51,#006400,2018-06-13 19:10:14.3890000,#90EE90,3,#FFFF00,13.2,error,1
1643,1,2,#FF0000,51,#006400,2018-06-13 19:10:17.3530000,#90EE90,3,#FFFF00,13.2,error,1
1645,1,0,#FF0000,40,#90EE90,2018-06-13 19:10:31.9730000,#90EE90,3,#FFFF00,13.2,error,1
1647,1,0,#FF0000,40,#90EE90,2018-06-13 19:10:37.4590000,#90EE90,3,#FFFF00,13.2,error,1
1649,1,0,#FF0000,40,#90EE90,2018-06-13 19:34:45.0550000,#90EE90,3,#FFFF00,13.2,error,1
1651,1,0,#FF0000,40,#90EE90,2018-06-13 19:34:46.3190000,#90EE90,3,#FFFF00,13.2,error,1
1653,1,0,#FF0000,40,#90EE90,2018-06-13 19:34:47.4830000,#90EE90,3,#FFFF00,13.2,error,1
1655,1,0,#FF0000,40,#90EE90,2018-06-13 19:34:48.7390000,#90EE90,3,#FFFF00,13.2,error,1
1657,1,0,#FF0000,40,#90EE90,2018-06-13 19:34:49.5640000,#90EE90,3,#FFFF00,13.2,error,1
1659,1,0,#FF0000,40,#90EE90,2018-06-13 19:34:50.2860000,#90EE90,3,#FFFF00,13.2,error,1
1661,1,0,#FF0000,40,#90EE90,2018-06-13 19:34:50.7800000,#90EE90,3,#FFFF00,13.2,error,1
1663,1,0,#FF0000,40,#90EE90,2018-06-13 19:35:28.6710000,#90EE90,3,#FFFF00,13.2,error,1
1665,1,0,#FF0000,40,#90EE90,2018-06-13 19:35:29.4990000,#90EE90,3,#FFFF00,13.2,error,1
1677,0,30,#90EE90,65,#006400,2018-06-14 09:00:00.8360000,#90EE90,1,#90EE90,6.4,success,0
1679,0,30,#90EE90,65,#006400,2018-06-14 09:00:18.4270000,#90EE90,1,#90EE90,6.4,success,0
1681,0,20,#90EE90,60,#006400,2018-06-14 09:00:33.8990000,#90EE90,1,#90EE90,6.4,success,0
1683,0,20,#90EE90,60,#006400,2018-06-14 09:00:46.5760000,#90EE90,1,#90EE90,6.4,success,0
1685,0,20,#90EE90,60,#006400,2018-06-14 09:01:05.6270000,#90EE90,1,#90EE90,6.4,success,0
1687,1,19,#FFFF00,59.5,#006400,2018-06-14 09:01:18.9130000,#90EE90,1,#90EE90,6.4,warn,0
1691,1,0,#FF0000,50,#90EE90,2018-06-14 09:13:32.8020000,#90EE90,3,#006400,3.3,error,1
1701,0,92.5,#006400,96.25,#006400,2018-06-14 10:34:54.8560000,#90EE90,1,#90EE90,8.6,success,0
1705,0,88.75,#006400,94.38,#006400,2018-06-14 10:44:03.1560000,#90EE90,1,#90EE90,8.6,success,0
1709,0,50,#90EE90,75,#006400,2018-06-14 11:10:48.2700000,#90EE90,0,#006400,3.3,success,0
1713,1,12.5,#FFFF00,56.25,#006400,2018-06-14 11:15:03.5980000,#90EE90,0,#006400,3.3,warn,0
1717,0,35,#90EE90,67.5,#006400,2018-06-14 11:30:52.6790000,#90EE90,1,#90EE90,6.4,success,0
1719,1,15,#FFFF00,57.5,#006400,2018-06-14 11:31:21.5410000,#90EE90,1,#90EE90,6.4,warn,0
1721,1,15,#FFFF00,57.5,#006400,2018-06-14 11:31:35.5250000,#90EE90,1,#90EE90,6.4,warn,0
1723,1,15,#FFFF00,57.5,#006400,2018-06-14 11:31:47.2730000,#90EE90,1,#90EE90,6.4,warn,0
1744,1,0,#FF0000,0,#FF0000,2018-06-14 16:25:51.1780000,#FF0000,3,#90EE90,9.1,error,1
1746,1,0,#FF0000,43.33,#90EE90,2018-06-14 16:25:57.9640000,#90EE90,3,#90EE90,9.1,error,1
1748,1,0,#FF0000,43.33,#90EE90,2018-06-14 16:26:00.6380000,#90EE90,3,#90EE90,9.1,error,1
1750,0,99.96,#006400,99.98,#006400,2018-06-14 16:26:01.0310000,#90EE90,0,#006400,0.1,success,0
1752,1,0,#FF0000,43.33,#90EE90,2018-06-14 16:26:08.2460000,#90EE90,3,#90EE90,8.1,error,1
1754,0,97.33,#006400,98.67,#006400,2018-06-14 16:26:38.6680000,#90EE90,1,#90EE90,9.1,success,0
1756,1,0,#FF0000,43.33,#90EE90,2018-06-14 16:26:59.0490000,#90EE90,3,#90EE90,9.1,error,1
1762,0,99.33,#006400,99.67,#006400,2018-06-14 16:27:36.2990000,#90EE90,0,#006400,4.1,success,0
1764,0,99.33,#006400,99.67,#006400,2018-06-14 16:27:36.9170000,#90EE90,0,#006400,4.1,success,0
1766,0,97.33,#006400,98.67,#006400,2018-06-14 16:28:18.0580000,#90EE90,1,#90EE90,9.1,success,0
1794,1,0,#FF0000,50,#90EE90,2018-06-14 21:05:26.3460000,#90EE90,3,#006400,0,error,1
1809,0,83.33,#006400,91.67,#006400,2018-06-21 10:58:01.9870000,#90EE90,0,#006400,1.4,success,0
1811,0,83.33,#006400,91.67,#006400,2018-06-21 10:58:24.3560000,#90EE90,0,#006400,1.4,success,0
1816,0,99.8,#006400,99.9,#006400,2018-06-21 11:32:14.2380000,#90EE90,0,#006400,1.7,success,0
1819,0,99.8,#006400,99.9,#006400,2018-06-21 11:37:18.1670000,#90EE90,0,#006400,1.7,success,0
1831,0,99.9,#006400,99.95,#006400,2018-06-21 15:29:57.2250000,#90EE90,0,#006400,1.7,success,0
1833,0,99.9,#006400,99.95,#006400,2018-06-21 15:30:15.5710000,#90EE90,0,#006400,1.7,success,0
1868,0,99.8,#006400,99.83,#006400,2018-06-22 09:15:12.9270000,#90EE90,0,#006400,0.1,success,0
1872,0,99.8,#006400,99.83,#006400,2018-06-22 09:17:20.1190000,#90EE90,0,#006400,0.1,success,0
1876,0,99.58,#006400,99.79,#006400,2018-06-22 09:20:00.4650000,#90EE90,0,#006400,0.1,success,0
1880,0,99.5,#006400,99.75,#006400,2018-06-22 09:22:17.8940000,#90EE90,0,#006400,0.1,success,0
1882,0,99.5,#006400,99.75,#006400,2018-06-22 09:22:19.6920000,#90EE90,0,#006400,0.1,success,0
1884,0,99.5,#006400,99.75,#006400,2018-06-22 09:22:21.0970000,#90EE90,0,#006400,0.1,success,0
1886,0,99.7,#006400,99.83,#006400,2018-06-22 09:22:23.2950000,#90EE90,0,#006400,0.1,success,0
1888,0,99.7,#006400,99.83,#006400,2018-06-22 09:22:24.5100000,#90EE90,0,#006400,0.1,success,0
1890,0,99.7,#006400,99.83,#006400,2018-06-22 09:25:35.8680000,#90EE90,0,#006400,0.1,success,0
1892,0,99.7,#006400,99.83,#006400,2018-06-22 09:25:36.6330000,#90EE90,0,#006400,0.1,success,0
1894,0,99.7,#006400,99.83,#006400,2018-06-22 09:25:37.5170000,#90EE90,0,#006400,0.1,success,0
1896,0,99.7,#006400,99.83,#006400,2018-06-22 09:25:37.8470000,#90EE90,0,#006400,0.1,success,0
1900,0,99.7,#006400,99.83,#006400,2018-06-22 09:26:29.1840000,#90EE90,0,#006400,0.1,success,0
1906,0,99.8,#006400,99.83,#006400,2018-06-22 09:48:05.0170000,#90EE90,0,#006400,0.1,success,0
1912,0,99.8,#006400,99.83,#006400,2018-06-22 09:52:46.3500000,#90EE90,0,#006400,0,success,0
1918,0,99.99,#006400,99.99,#006400,2018-06-22 10:00:09.5140000,#90EE90,0,#006400,0.1,success,0
1929,0,99.97,#006400,99.98,#006400,2018-06-22 11:18:00.9190000,#90EE90,0,#006400,0.1,success,0
1936,0,99.97,#006400,99.98,#006400,2018-06-22 11:19:45.5720000,#90EE90,0,#006400,0.1,success,0
1938,0,99.97,#006400,99.98,#006400,2018-06-22 11:19:47.6250000,#90EE90,0,#006400,0.1,success,0
1940,0,99.97,#006400,99.98,#006400,2018-06-22 11:19:49.2300000,#90EE90,0,#006400,0.1,success,0
1942,0,99.97,#006400,99.98,#006400,2018-06-22 11:19:49.8550000,#90EE90,0,#006400,0.1,success,0
1944,0,99.97,#006400,99.98,#006400,2018-06-22 11:19:50.4180000,#90EE90,0,#006400,0.1,success,0
1946,0,99.97,#006400,99.98,#006400,2018-06-22 11:19:52.2000000,#90EE90,0,#006400,0.1,success,0
1948,0,99.97,#006400,99.98,#006400,2018-06-22 11:20:10.5900000,#90EE90,0,#006400,0.1,success,0
1950,0,99.97,#006400,99.98,#006400,2018-06-22 11:20:11.1050000,#90EE90,0,#006400,0.1,success,0
1952,0,99.97,#006400,99.98,#006400,2018-06-22 11:20:11.1840000,#90EE90,0,#006400,0.1,success,0
1960,0,99.98,#006400,99.99,#006400,2018-06-22 11:21:49.3570000,#90EE90,0,#006400,0,success,0
1962,0,99.98,#006400,99.99,#006400,2018-06-22 11:21:50.1580000,#90EE90,0,#006400,0,success,0
1966,0,99.97,#006400,99.98,#006400,2018-06-22 11:22:32.5350000,#90EE90,0,#006400,0,success,0
1971,0,99.98,#006400,99.98,#006400,2018-06-22 11:24:14.7820000,#90EE90,0,#006400,0.1,success,0
1976,0,98,#006400,99,#006400,2018-06-22 11:26:05.2610000,#90EE90,0,#006400,3.8,success,0
1984,0,99.97,#006400,99.98,#006400,2018-06-22 11:30:05.1980000,#90EE90,0,#006400,0.1,success,0
1986,0,99.97,#006400,99.98,#006400,2018-06-22 11:30:07.6140000,#90EE90,0,#006400,0.1,success,0
1988,0,99.97,#006400,99.98,#006400,2018-06-22 11:30:08.4450000,#90EE90,0,#006400,0.1,success,0
1990,0,99.97,#006400,99.98,#006400,2018-06-22 11:30:08.9660000,#90EE90,0,#006400,0.1,success,0
1992,0,99.97,#006400,99.98,#006400,2018-06-22 11:30:09.0280000,#90EE90,0,#006400,0.1,success,0
1994,0,99.97,#006400,99.98,#006400,2018-06-22 11:30:09.2470000,#90EE90,0,#006400,0.1,success,0
1996,0,99.97,#006400,99.98,#006400,2018-06-22 11:30:09.5750000,#90EE90,0,#006400,0.1,success,0
1998,0,99.97,#006400,99.98,#006400,2018-06-22 11:30:09.8870000,#90EE90,0,#006400,0.1,success,0
2004,0,99.95,#006400,99.98,#006400,2018-06-22 11:34:26.4800000,#90EE90,0,#006400,0.1,success,0
2006,0,99.97,#006400,99.98,#006400,2018-06-22 11:34:28.5260000,#90EE90,0,#006400,0.1,success,0
2008,0,99.97,#006400,99.98,#006400,2018-06-22 11:34:29.3230000,#90EE90,0,#006400,0.1,success,0
2010,0,99.97,#006400,99.98,#006400,2018-06-22 11:34:29.7300000,#90EE90,0,#006400,0.1,success,0
2015,0,99.97,#006400,99.98,#006400,2018-06-22 11:36:05.9590000,#90EE90,0,#006400,0.1,success,0
2060,0,66.67,#006400,83.33,#006400,2018-06-22 14:02:28.0670000,#90EE90,1,#90EE90,8.1,success,0
2064,0,41.67,#90EE90,70.83,#006400,2018-06-22 14:06:32.8710000,#90EE90,1,#90EE90,8.1,success,0
2068,0,50,#90EE90,75,#006400,2018-06-22 16:07:32.4680000,#90EE90,1,#90EE90,8.1,success,0
2077,0,97.33,#006400,98.67,#006400,2018-06-23 08:34:12.4540000,#90EE90,0,#006400,2.9,success,0
2081,0,94,#006400,97,#006400,2018-06-24 10:51:00.7520000,#90EE90,2,#FFFF00,14.2,success,0
2085,0,60,#006400,80,#006400,2018-06-25 07:37:28.7420000,#90EE90,0,#006400,1.6,success,0
2090,1,12.5,#FFFF00,56.25,#006400,2018-06-25 07:44:21.7120000,#90EE90,0,#006400,3.3,warn,0
2095,0,60,#006400,80,#006400,2018-06-25 08:03:57.3890000,#90EE90,0,#006400,1.6,success,0
2100,0,60,#006400,80,#006400,2018-06-25 08:06:18.0140000,#90EE90,0,#006400,1.6,success,0
2105,0,53.33,#006400,76.67,#006400,2018-06-25 08:11:42.5090000,#90EE90,0,#006400,1.6,success,0
2109,0,60,#006400,80,#006400,2018-06-25 08:19:26.8130000,#90EE90,0,#006400,1.6,success,0
2113,0,73.33,#006400,86.67,#006400,2018-06-25 08:22:43.0760000,#90EE90,0,#006400,1.6,success,0
2117,0,60,#006400,80,#006400,2018-06-25 08:25:04.8740000,#90EE90,0,#006400,1.6,success,0
2121,0,73.33,#006400,86.67,#006400,2018-06-25 08:26:49.7360000,#90EE90,0,#006400,1.6,success,0
2125,0,73.33,#006400,86.67,#006400,2018-06-25 08:28:54.8630000,#90EE90,0,#006400,1.6,success,0
2130,0,73.33,#006400,86.67,#006400,2018-06-25 08:30:30.7760000,#90EE90,0,#006400,1.6,success,0
2134,0,73.33,#006400,86.67,#006400,2018-06-25 08:36:14.7570000,#90EE90,0,#006400,1.6,success,0
2138,0,73.33,#006400,86.67,#006400,2018-06-25 08:38:01.1760000,#90EE90,0,#006400,1.6,success,0
2143,0,53.33,#006400,76.67,#006400,2018-06-25 14:14:20.8070000,#90EE90,0,#006400,1.6,success,0
2148,0,53.33,#006400,76.67,#006400,2018-06-25 14:19:09.6840000,#90EE90,0,#006400,1.6,success,0
2152,0,53.33,#006400,76.67,#006400,2018-06-25 14:22:49.7440000,#90EE90,0,#006400,1.6,success,0
2156,0,60,#006400,80,#006400,2018-06-25 15:00:09.5440000,#90EE90,0,#006400,1.6,success,0
2160,0,94,#006400,97,#006400,2018-06-25 15:02:28.6620000,#90EE90,0,#006400,1.6,success,0
2164,0,60,#006400,80,#006400,2018-06-25 15:05:34.1890000,#90EE90,0,#006400,1.6,success,0
2172,0,60,#006400,80,#006400,2018-06-25 15:11:23.0290000,#90EE90,0,#006400,1.6,success,0
2176,0,73.33,#006400,86.67,#006400,2018-06-25 15:14:35.5740000,#90EE90,0,#006400,1.6,success,0
2180,0,73.33,#006400,86.67,#006400,2018-06-25 15:22:07.1010000,#90EE90,0,#006400,1.6,success,0
2186,0,60,#006400,80,#006400,2018-06-25 15:23:55.2870000,#90EE90,0,#006400,1.6,success,0
2199,0,92,#006400,96,#006400,2018-06-25 15:29:56.2020000,#90EE90,0,#006400,0.6,success,0
2201,0,92,#006400,96,#006400,2018-06-25 15:30:28.9770000,#90EE90,0,#006400,0.6,success,0
2215,0,98.67,#006400,99.33,#006400,2018-06-25 16:32:26.7220000,#90EE90,0,#006400,0.2,success,0
2236,1,12.5,#FFFF00,56.25,#006400,2018-06-25 20:39:16.2910000,#90EE90,0,#006400,3.3,warn,0
2240,1,0,#FF0000,43.75,#90EE90,2018-06-25 20:43:36.5560000,#90EE90,3,#006400,3.3,error,1
2244,1,12.5,#FFFF00,56.25,#006400,2018-06-25 20:44:59.4840000,#90EE90,0,#006400,3.3,warn,0
2248,1,12.5,#FFFF00,56.25,#006400,2018-06-25 20:46:47.6130000,#90EE90,0,#006400,3.3,warn,0
2252,1,0,#FF0000,43.75,#90EE90,2018-06-25 20:48:03.9300000,#90EE90,3,#006400,3.3,error,1
2256,1,0,#FF0000,43.75,#90EE90,2018-06-25 20:49:20.0300000,#90EE90,3,#006400,3.3,error,1
2260,1,12.5,#FFFF00,56.25,#006400,2018-06-25 20:52:28.1860000,#90EE90,0,#006400,3.3,warn,0
2265,1,0,#FF0000,43.75,#90EE90,2018-06-25 20:53:52.9260000,#90EE90,3,#006400,3.3,error,1
2270,1,0,#FF0000,43.75,#90EE90,2018-06-25 20:57:45.9520000,#90EE90,3,#006400,3.3,error,1
2272,1,0,#FF0000,43.75,#90EE90,2018-06-25 20:57:47.8740000,#90EE90,3,#006400,3.3,error,1
2276,1,12.5,#FFFF00,56.25,#006400,2018-06-25 21:02:50.4100000,#90EE90,0,#006400,3.3,warn,0
2284,0,90,#006400,95,#006400,2018-06-25 21:07:33.6580000,#90EE90,0,#006400,3.3,success,0
2292,0,25,#90EE90,62.5,#006400,2018-06-26 06:55:03.3340000,#90EE90,0,#006400,0.6,success,0
2295,1,0,#FF0000,43.75,#90EE90,2018-06-26 06:55:52.0960000,#90EE90,3,#006400,0.6,error,1
2302,1,0,#FF0000,43.75,#90EE90,2018-06-26 06:58:04.1710000,#90EE90,3,#006400,0.6,error,1
2309,1,0,#FF0000,12.5,#FFFF00,2018-06-26 07:01:50.5060000,#90EE90,3,#90EE90,5.6,warn,1
2312,1,0,#FF0000,12.5,#FFFF00,2018-06-26 07:02:53.1850000,#90EE90,3,#90EE90,5.6,warn,1
2320,1,12.5,#FFFF00,56.25,#006400,2018-06-26 07:20:46.6810000,#90EE90,1,#90EE90,5.6,warn,0
2322,1,12.5,#FFFF00,56.25,#006400,2018-06-26 07:21:10.7970000,#90EE90,1,#90EE90,5.6,warn,0
2324,1,0,#FF0000,12.5,#FFFF00,2018-06-26 07:21:17.1640000,#90EE90,3,#90EE90,5.6,warn,1
2328,1,0,#FF0000,0,#FF0000,2018-06-26 07:34:12.0750000,#FF0000,3,#90EE90,5.6,error,1
2330,1,7.5,#FF0000,53.75,#006400,2018-06-26 07:34:44.6540000,#90EE90,3,#90EE90,5.6,error,1
2334,1,7.5,#FF0000,53.75,#006400,2018-06-26 07:41:12.8060000,#90EE90,3,#90EE90,5.6,error,1
2338,1,7.5,#FF0000,53.75,#006400,2018-06-26 07:42:07.0800000,#90EE90,3,#90EE90,5.6,error,1
2340,1,12.5,#FFFF00,56.25,#006400,2018-06-26 07:42:46.5240000,#90EE90,1,#90EE90,5.6,warn,0
2344,1,12.5,#FFFF00,56.25,#006400,2018-06-26 07:59:22.8320000,#90EE90,1,#90EE90,5.6,warn,0
2348,1,12.5,#FFFF00,56.25,#006400,2018-06-26 08:00:10.3430000,#90EE90,1,#90EE90,5.6,warn,0
2352,1,12.5,#FFFF00,56.25,#006400,2018-06-26 08:09:28.1860000,#90EE90,1,#90EE90,5.6,warn,0
2356,1,12.5,#FFFF00,56.25,#006400,2018-06-26 08:11:46.8270000,#90EE90,2,#90EE90,5.6,warn,0
2358,0,56.25,#006400,78.13,#006400,2018-06-26 08:12:16.1930000,#90EE90,1,#90EE90,5.6,success,0
2360,0,82.5,#006400,88.33,#006400,2018-06-26 08:12:35.9120000,#90EE90,1,#90EE90,5.6,success,0
2362,0,82.5,#006400,88.33,#006400,2018-06-26 08:12:59.6490000,#90EE90,1,#90EE90,5.6,success,0
2364,0,82.5,#006400,88.33,#006400,2018-06-26 08:23:42.6850000,#90EE90,1,#90EE90,5.6,success,0
2368,1,11,#FFFF00,55.5,#006400,2018-06-26 08:25:02.0450000,#90EE90,2,#90EE90,5.6,warn,0
2370,0,82.2,#006400,88.13,#006400,2018-06-26 09:11:50.7670000,#90EE90,1,#90EE90,5.6,success,0
2372,1,11,#FFFF00,55.5,#006400,2018-06-26 09:11:57.5950000,#90EE90,2,#90EE90,5.6,warn,0
2374,0,55.5,#006400,77.75,#006400,2018-06-26 09:12:04.1220000,#90EE90,1,#90EE90,5.6,success,0
2378,1,11,#FFFF00,55.5,#006400,2018-06-26 09:20:52.1900000,#90EE90,2,#90EE90,5.6,warn,0
2380,0,55.5,#006400,77.75,#006400,2018-06-26 09:21:05.8740000,#90EE90,1,#90EE90,5.6,success,0
2384,1,11,#FFFF00,55.5,#006400,2018-06-26 09:22:45.8450000,#90EE90,2,#90EE90,5.6,warn,0
2386,0,55.5,#006400,77.75,#006400,2018-06-26 09:22:57.7830000,#90EE90,1,#90EE90,5.6,success,0
2388,1,11,#FFFF00,55.5,#006400,2018-06-26 09:23:10.9680000,#90EE90,2,#90EE90,5.6,warn,0
2392,1,11,#FFFF00,55.5,#006400,2018-06-26 09:32:20.7890000,#90EE90,2,#90EE90,5.6,warn,0
2394,1,11,#FFFF00,55.5,#006400,2018-06-26 09:33:38.6410000,#90EE90,2,#90EE90,5.6,warn,0
2396,0,82.2,#006400,88.13,#006400,2018-06-26 09:33:51.8030000,#90EE90,1,#90EE90,5.6,success,0
2402,1,12.5,#FFFF00,56.25,#006400,2018-06-26 09:49:01.0860000,#90EE90,2,#90EE90,5.6,warn,0
2410,1,11,#FFFF00,55.5,#006400,2018-06-26 09:53:43.3140000,#90EE90,2,#90EE90,5.6,warn,0
2416,1,11,#FFFF00,55.5,#006400,2018-06-26 10:12:18.4220000,#90EE90,2,#90EE90,5.6,warn,0
2422,1,10,#FFFF00,55,#006400,2018-06-26 10:26:02.1940000,#90EE90,2,#90EE90,5.6,warn,0
2436,0,40,#90EE90,70,#006400,2018-06-26 12:57:09.8000000,#90EE90,1,#90EE90,6.4,success,0
2438,1,10,#FFFF00,55,#006400,2018-06-26 12:57:34.0650000,#90EE90,1,#90EE90,6.4,warn,0
2446,1,10,#FFFF00,55,#006400,2018-06-26 14:04:09.1460000,#90EE90,2,#90EE90,5.6,warn,0
2450,1,5,#FF0000,52.5,#006400,2018-06-26 14:05:38.3310000,#90EE90,3,#90EE90,5.6,error,1
2452,0,81,#006400,87.33,#006400,2018-06-26 14:07:48.5800000,#90EE90,1,#90EE90,5.6,success,0
2454,0,87.33,#006400,87.33,#006400,2018-06-26 14:08:35.9780000,#90EE90,1,#90EE90,5.6,success,0
2456,0,87.33,#006400,87.33,#006400,2018-06-26 14:09:01.4630000,#90EE90,1,#90EE90,5.6,success,0
2458,0,5,#FF0000,52.5,#006400,2018-06-26 14:09:40.7260000,#90EE90,3,#90EE90,5.6,error,1
2460,0,5,#FF0000,52.5,#006400,2018-06-26 14:10:34.9990000,#90EE90,3,#90EE90,5.6,error,1
