id,breakin_use,change_arc_or_contact,count_number,has_data,opt_year,with_load
7931,2016-02-17 00:00:00.0000000,0,26,1,10,1
7932,2016-02-17 00:00:00.0000000,0,26,1,10,1
7933,2016-02-17 00:00:00.0000000,0,26,1,10,1
7934,2016-02-17 00:00:00.0000000,0,26,1,10,1
7935,2016-02-17 00:00:00.0000000,0,26,1,10,1
7936,2016-02-17 00:00:00.0000000,0,26,1,10,1
7937,2016-02-17 00:00:00.0000000,0,26,1,10,1
7938,2016-02-17 00:00:00.0000000,0,26,1,10,1
7939,2016-01-29 00:00:00.0000000,0,29,1,10,1
7940,2016-01-29 00:00:00.0000000,0,23,1,10,1
7941,2016-02-19 00:00:00.0000000,0,37,1,11,1
7942,2016-02-19 00:00:00.0000000,0,37,1,11,1
7943,2016-02-19 00:00:00.0000000,0,37,1,11,1
7944,2016-02-19 00:00:00.0000000,0,37,1,11,1
7945,2016-02-19 00:00:00.0000000,0,37,1,11,1
7946,2016-02-19 00:00:00.0000000,0,24,1,10,1
7947,2016-02-19 00:00:00.0000000,0,24,1,10,1
7948,2016-02-19 00:00:00.0000000,0,24,1,10,1
7949,2016-02-19 00:00:00.0000000,0,24,1,10,1
7950,2016-02-19 00:00:00.0000000,0,24,1,10,1
7951,2016-02-17 00:00:00.0000000,0,224,1,65,1
7952,2016-02-17 00:00:00.0000000,0,30,1,10,1
7953,2016-01-30 00:00:00.0000000,0,34,1,10,1
7954,2016-01-30 00:00:00.0000000,0,34,1,10,1
7955,2016-01-30 00:00:00.0000000,0,34,1,10,1
7956,2016-01-30 00:00:00.0000000,0,34,1,10,1
7957,2016-01-30 00:00:00.0000000,0,31,1,10,1
7958,2016-01-30 00:00:00.0000000,0,31,1,10,1
7959,2016-01-30 00:00:00.0000000,0,31,1,10,1
7960,2016-01-27 00:00:00.0000000,0,136,1,40,1
7961,2016-01-27 00:00:00.0000000,0,136,1,40,1
7962,2016-01-27 00:00:00.0000000,0,136,1,40,1
7963,2016-01-27 00:00:00.0000000,0,136,1,40,1
7964,2016-06-14 00:00:00.0000000,0,98,1,30,1
7965,2016-06-14 00:00:00.0000000,0,106,1,30,1
7966,2016-06-14 00:00:00.0000000,0,72,1,20,1
7967,2016-06-14 00:00:00.0000000,0,72,1,20,1
7968,2016-06-14 00:00:00.0000000,0,72,1,20,1
7969,2016-06-14 00:00:00.0000000,0,72,1,20,1
7970,2016-06-16 00:00:00.0000000,0,30,1,5,1
7971,2016-06-16 00:00:00.0000000,0,33,1,5,1
7972,2016-04-14 00:00:00.0000000,0,134,1,40,1
7973,2016-04-14 00:00:00.0000000,0,134,1,40,1
7974,2016-04-14 00:00:00.0000000,0,134,1,40,1
7975,2016-04-14 00:00:00.0000000,0,22,1,5,0
7976,2016-06-14 00:00:00.0000000,0,82,1,20,1
7977,2016-06-14 00:00:00.0000000,0,82,1,20,1
7978,2016-06-14 00:00:00.0000000,0,82,1,20,1
7979,2016-06-16 00:00:00.0000000,0,40,1,10,1
7980,2016-06-16 00:00:00.0000000,0,36,1,10,1
7981,2016-06-16 00:00:00.0000000,0,36,1,10,1
7982,2016-06-16 00:00:00.0000000,0,36,1,10,1
7983,2016-06-16 00:00:00.0000000,0,36,1,10,1
7984,2016-06-16 00:00:00.0000000,0,36,1,10,1
7985,2016-06-16 00:00:00.0000000,0,115,1,30,1
7986,2016-06-16 00:00:00.0000000,0,115,1,30,1
7987,2016-06-16 00:00:00.0000000,0,115,1,30,1
7988,2016-06-16 00:00:00.0000000,0,115,1,30,1
7989,2016-06-15 00:00:00.0000000,0,20,1,4,1
7990,2016-05-16 00:00:00.0000000,0,29,1,7,1
7991,2016-05-15 00:00:00.0000000,0,32,1,7,0
7992,2016-05-15 00:00:00.0000000,0,32,1,7,0
7993,2017-08-06 00:00:00.0000000,0,58,1,30,1
7994,2017-08-06 00:00:00.0000000,0,52,1,30,1
7995,2017-08-06 00:00:00.0000000,0,60,1,30,1
7996,2017-08-06 00:00:00.0000000,0,60,1,30,1
7997,2017-08-06 00:00:00.0000000,0,60,1,30,1
7998,2017-07-23 00:00:00.0000000,0,25,1,5,1
7999,2017-07-23 00:00:00.0000000,0,18,1,4,1
8000,2017-07-24 00:00:00.0000000,0,25,1,5,1
8001,2017-07-24 00:00:00.0000000,0,25,1,5,1
8002,2017-07-24 00:00:00.0000000,0,25,1,5,1
8003,2017-07-24 00:00:00.0000000,0,25,1,5,1
8004,2017-08-07 00:00:00.0000000,0,75,1,18,1
8005,2017-08-08 00:00:00.0000000,0,30,1,6,1
8006,2017-07-23 00:00:00.0000000,0,16,1,3,1
8007,2017-07-23 00:00:00.0000000,0,16,1,3,1
8008,2017-07-23 00:00:00.0000000,0,16,1,3,1
8009,2017-07-24 00:00:00.0000000,0,13,1,2,1
8010,2017-07-24 00:00:00.0000000,0,13,1,2,1
8011,2017-08-07 00:00:00.0000000,0,68,1,18,1
8012,2017-08-07 00:00:00.0000000,0,68,1,18,1
8013,2016-03-22 00:00:00.0000000,0,120,1,40,1
8014,2016-03-21 00:00:00.0000000,0,130,1,50,1
8015,2016-03-21 00:00:00.0000000,0,120,1,50,1
8016,2016-03-21 00:00:00.0000000,0,120,1,50,1
8017,2016-03-21 00:00:00.0000000,0,100,1,45,1
8018,2016-03-21 00:00:00.0000000,0,100,1,45,1
8019,2016-03-21 00:00:00.0000000,0,100,1,45,1
8020,2016-03-21 00:00:00.0000000,0,120,1,50,1
8021,2016-03-21 00:00:00.0000000,0,120,1,50,1
8022,2016-03-21 00:00:00.0000000,0,120,1,40,1
8023,2016-03-21 00:00:00.0000000,0,120,1,40,1
8024,2016-03-21 00:00:00.0000000,0,120,1,40,1
8025,2016-03-21 00:00:00.0000000,0,120,1,40,1
8026,2016-03-21 00:00:00.0000000,0,120,1,40,1
8027,2016-03-21 00:00:00.0000000,0,120,1,40,1
8028,2016-03-21 00:00:00.0000000,0,130,1,45,1
8029,2016-03-21 00:00:00.0000000,0,120,1,40,1
8030,2014-05-11 00:00:00.0000000,0,50,1,20,1
8031,2016-03-22 00:00:00.0000000,0,150,1,50,1
8032,2018-12-04 00:00:00.0000000,0,3,1,5,1
8033,2019-04-21 00:00:00.0000000,1,2,1,5,1
8034,2019-04-22 00:00:00.0000000,0,2,1,3,1
8035,2019-04-21 00:00:00.0000000,0,3,1,4,1
8036,2019-04-21 00:00:00.0000000,0,2,1,4,1
8037,2019-04-21 00:00:00.0000000,0,2,1,4,1
8038,2019-04-21 00:00:00.0000000,0,2,1,4,1
8039,2019-04-21 00:00:00.0000000,0,2,1,4,1
8040,2019-04-21 00:00:00.0000000,0,2,1,4,1
8041,2019-04-19 00:00:00.0000000,0,2,1,4,1
8042,2019-04-19 00:00:00.0000000,0,2,1,4,1
8043,2019-04-19 00:00:00.0000000,0,2,1,4,1
8044,2019-04-19 00:00:00.0000000,0,2,1,4,1
8045,2019-04-19 00:00:00.0000000,0,2,1,4,1
8046,2019-04-19 00:00:00.0000000,0,2,1,4,1
8047,2018-11-30 00:00:00.0000000,0,10,1,5,1
8048,2017-01-06 00:00:00.0000000,0,30,1,10,1
8049,2019-01-13 00:00:00.0000000,0,10,1,3,1
8050,2014-10-24 00:00:00.0000000,0,30,1,5,1
8051,2014-10-24 00:00:00.0000000,0,30,1,5,1
8052,2014-10-24 00:00:00.0000000,0,30,1,5,1
8053,2014-10-24 00:00:00.0000000,0,50,1,5,1
8054,2014-10-24 00:00:00.0000000,0,50,1,5,1
8055,2014-10-24 00:00:00.0000000,0,50,1,5,1
8056,2014-10-24 00:00:00.0000000,0,50,1,5,1
8057,2014-10-24 00:00:00.0000000,0,50,1,5,1
8058,2014-10-24 00:00:00.0000000,0,50,1,5,1
8059,2014-10-24 00:00:00.0000000,0,50,1,5,1
8060,2014-10-24 00:00:00.0000000,0,50,1,5,1
8061,2014-10-24 00:00:00.0000000,0,50,1,5,1
8062,2014-10-24 00:00:00.0000000,0,50,1,5,1
8063,2014-10-24 00:00:00.0000000,0,50,1,5,1
8064,2014-10-24 00:00:00.0000000,0,50,1,5,1
8065,2014-10-24 00:00:00.0000000,0,50,1,5,1
8066,2014-10-24 00:00:00.0000000,0,50,1,5,1
8067,2014-10-24 00:00:00.0000000,0,50,1,5,1
8068,2014-10-24 00:00:00.0000000,0,50,1,5,1
8069,2014-10-24 00:00:00.0000000,0,50,1,5,1
8070,2014-10-24 00:00:00.0000000,0,50,1,5,1
8071,2014-10-24 00:00:00.0000000,0,50,1,5,1
8072,2014-10-24 00:00:00.0000000,0,50,1,5,1
8073,2014-10-24 00:00:00.0000000,0,50,1,5,1
8074,2014-10-24 00:00:00.0000000,0,50,1,5,1
8075,2014-10-24 00:00:00.0000000,0,50,1,5,1
8076,2014-10-24 00:00:00.0000000,0,50,1,5,1
8077,2014-10-24 00:00:00.0000000,0,50,1,5,1
8078,2014-10-24 00:00:00.0000000,0,50,1,5,1
8079,2014-10-24 00:00:00.0000000,0,50,1,5,1
8080,2014-10-24 00:00:00.0000000,0,50,1,5,1
8081,2014-10-24 00:00:00.0000000,0,50,1,5,1
8082,2014-10-24 00:00:00.0000000,0,50,1,5,1
8083,2014-10-24 00:00:00.0000000,0,35,1,5,1
8084,2014-10-24 00:00:00.0000000,0,35,1,5,1
8085,2014-10-24 00:00:00.0000000,0,35,1,5,1
8086,2014-10-24 00:00:00.0000000,0,35,1,5,1
8087,2014-10-24 00:00:00.0000000,0,35,1,5,1
8088,2014-10-24 00:00:00.0000000,0,35,1,5,1
8089,2014-10-24 00:00:00.0000000,0,35,1,5,1
8090,2014-10-24 00:00:00.0000000,0,35,1,5,1
8091,2014-10-24 00:00:00.0000000,0,35,1,5,1
8092,2014-10-24 00:00:00.0000000,0,35,1,5,1
8093,2014-10-24 00:00:00.0000000,0,35,1,5,1
8094,2014-10-24 00:00:00.0000000,0,35,1,5,1
8095,2011-02-12 00:00:00.0000000,0,3000,1,500,1
8096,2017-12-28 00:00:00.0000000,0,21,1,8,1
8097,2017-12-28 00:00:00.0000000,0,21,1,8,1
8098,2017-12-28 00:00:00.0000000,0,52,1,10,1
8099,2017-12-28 00:00:00.0000000,0,52,1,10,1
8100,2017-12-28 00:00:00.0000000,0,63,1,10,1
8101,2017-12-28 00:00:00.0000000,0,63,1,10,1
8102,2017-12-28 00:00:00.0000000,0,63,1,10,1
8103,2017-12-28 00:00:00.0000000,0,63,1,10,1
8104,2017-12-28 00:00:00.0000000,0,63,1,10,1
8105,2017-12-28 00:00:00.0000000,0,63,1,10,1
8106,2017-12-28 00:00:00.0000000,0,63,1,10,1
8107,2017-12-28 00:00:00.0000000,0,63,1,10,1
8108,2017-12-28 00:00:00.0000000,0,63,1,10,1
8109,2017-12-28 00:00:00.0000000,0,63,1,10,1
8110,2017-12-28 00:00:00.0000000,0,63,1,10,1
8111,2017-12-28 00:00:00.0000000,0,63,1,10,1
8112,2017-12-28 00:00:00.0000000,0,63,1,10,1
8113,2017-12-28 00:00:00.0000000,0,63,1,10,1
8114,2017-12-28 00:00:00.0000000,0,63,1,10,1
8115,2017-12-28 00:00:00.0000000,0,63,1,10,1
8116,2017-12-28 00:00:00.0000000,0,63,1,10,1
8117,2017-12-28 00:00:00.0000000,0,63,1,10,1
8118,2017-12-28 00:00:00.0000000,0,63,1,10,1
8119,2017-12-28 00:00:00.0000000,0,63,1,10,1
8120,2017-12-28 00:00:00.0000000,0,63,1,10,1
8121,2017-12-28 00:00:00.0000000,0,62,1,10,1
8122,2017-12-26 00:00:00.0000000,0,49,1,10,1
8123,2017-12-03 00:00:00.0000000,0,57,1,10,1
8124,2017-12-03 00:00:00.0000000,0,57,1,10,1
8125,2017-12-03 00:00:00.0000000,0,57,1,10,1
8126,2017-12-03 00:00:00.0000000,0,57,1,10,1
8127,2017-12-03 00:00:00.0000000,0,57,1,10,1
8128,2017-12-03 00:00:00.0000000,0,57,1,10,1
8129,2017-12-03 00:00:00.0000000,0,57,1,10,1
8130,2017-12-03 00:00:00.0000000,0,57,1,10,1
8131,2017-12-03 00:00:00.0000000,0,57,1,10,1
8132,2017-12-03 00:00:00.0000000,0,57,1,10,1
8133,2017-12-03 00:00:00.0000000,0,57,1,10,1
8134,2017-12-03 00:00:00.0000000,0,57,1,10,1
8135,2017-12-03 00:00:00.0000000,0,57,1,10,1
8136,2017-12-03 00:00:00.0000000,0,57,1,10,1
8137,2017-12-03 00:00:00.0000000,0,57,1,10,1
8138,2017-12-03 00:00:00.0000000,0,57,1,10,1
8139,2017-12-03 00:00:00.0000000,0,57,1,10,1
8140,2017-12-03 00:00:00.0000000,0,57,1,10,1
8141,2017-12-03 00:00:00.0000000,0,49,1,10,1
8142,2017-12-29 00:00:00.0000000,0,18,1,10,1
8143,2017-12-30 00:00:00.0000000,0,59,1,10,1
8144,2017-12-30 00:00:00.0000000,0,59,1,10,1
8145,2017-12-30 00:00:00.0000000,0,59,1,10,1
8146,2017-12-30 00:00:00.0000000,0,59,1,10,1
8147,2017-12-30 00:00:00.0000000,0,59,1,10,1
8148,2017-12-30 00:00:00.0000000,0,59,1,10,1
8149,2017-12-30 00:00:00.0000000,0,59,1,10,1
8150,2017-12-30 00:00:00.0000000,0,59,1,10,1
8151,2017-12-30 00:00:00.0000000,0,59,1,10,1
8152,2017-12-30 00:00:00.0000000,0,59,1,10,1
8153,2017-12-30 00:00:00.0000000,0,59,1,10,1
8154,2017-12-30 00:00:00.0000000,0,59,1,10,1
8155,2017-12-30 00:00:00.0000000,0,59,1,10,1
8156,2017-12-30 00:00:00.0000000,0,59,1,10,1
8157,2017-12-30 00:00:00.0000000,0,59,1,10,1
8158,2017-12-30 00:00:00.0000000,0,59,1,10,1
8159,2017-12-30 00:00:00.0000000,0,59,1,10,1
8160,2017-12-30 00:00:00.0000000,0,59,1,10,1
8161,2017-12-30 00:00:00.0000000,0,59,1,10,1
8162,2017-12-30 00:00:00.0000000,0,59,1,10,1
8163,2017-12-30 00:00:00.0000000,0,59,1,10,1
8164,2017-12-30 00:00:00.0000000,0,59,1,10,1
8165,2017-12-30 00:00:00.0000000,0,59,1,10,1
8166,2017-12-30 00:00:00.0000000,0,59,1,10,1
8167,2017-12-30 00:00:00.0000000,0,59,1,10,1
8168,2017-12-30 00:00:00.0000000,0,59,1,10,1
8169,2017-12-30 00:00:00.0000000,0,59,1,10,1
8170,2017-12-30 00:00:00.0000000,0,59,1,10,1
8171,2017-12-30 00:00:00.0000000,0,59,1,10,1
8172,2017-12-30 00:00:00.0000000,0,59,1,10,1
8173,2017-12-30 00:00:00.0000000,0,59,1,10,1
8174,2017-12-30 00:00:00.0000000,0,59,1,10,1
8175,2017-12-30 00:00:00.0000000,0,59,1,10,1
8176,2017-12-30 00:00:00.0000000,0,59,1,10,1
8177,2017-12-30 00:00:00.0000000,0,59,1,10,1
8178,2017-12-30 00:00:00.0000000,0,59,1,10,1
8179,2017-12-30 00:00:00.0000000,0,59,1,10,1
8180,2017-12-30 00:00:00.0000000,0,59,1,10,1
8181,2017-12-30 00:00:00.0000000,0,59,1,10,1
8182,2017-12-30 00:00:00.0000000,0,59,1,10,1
8183,2017-12-30 00:00:00.0000000,0,59,1,10,1
8184,2017-12-28 00:00:00.0000000,0,19,1,10,1
8185,2017-12-29 00:00:00.0000000,0,68,1,10,1
8186,2017-12-29 00:00:00.0000000,0,68,1,10,1
8187,2017-12-29 00:00:00.0000000,0,68,1,10,1
8188,2017-12-29 00:00:00.0000000,0,68,1,10,1
8189,2017-12-29 00:00:00.0000000,0,68,1,10,1
8190,2017-12-29 00:00:00.0000000,0,68,1,10,1
8191,2017-12-29 00:00:00.0000000,0,68,1,10,1
8192,2017-12-29 00:00:00.0000000,0,68,1,10,1
8193,2017-12-29 00:00:00.0000000,0,68,1,10,1
8194,2017-12-29 00:00:00.0000000,0,68,1,10,1
8195,2017-12-29 00:00:00.0000000,0,68,1,10,1
8196,2017-12-29 00:00:00.0000000,0,25,1,10,1
