ID_Number_Seal,Production_Order,SAP_NO,MLFB,PRODUCT_TYPE,OPENING_TIME_NOM,CLOSING_TIME_NOM,BREAKER_LIFE_TYPE_ID,CREATE_DATE
000491211019004,000150261713,75094551,3WL12163CB361EA2ZC22K07M03M24,3WL1,75.05,52.84,L007,2001-10-19 00:00:00.000
000491211019005,000150261713,75094551,3WL12163CB361EA2ZC22K07M03M24,3WL1,79.47,49.96,L007,2001-10-19 00:00:00.000
000491211019007,000150251076,75089598,3WL12202AA361AN2,3WL1,0.00,0.00,L007,2001-10-19 00:00:00.000
000491211019008,000150251076,75089598,3WL12202AA361AN2,3WL1,0.00,0.00,L007,2001-10-19 00:00:00.000
000491211019009,000150251076,75089598,3WL12202AA361AN2,3WL1,0.00,0.00,L007,2001-10-19 00:00:00.000
000491211019010,000150251076,75089598,3WL12202AA361AN2,3WL1,0.00,0.00,L007,2001-10-19 00:00:00.000
000491211019011,000150261713,75094551,3WL12163CB361EA2ZC22K07M03M24,3WL1,71.93,51.32,L007,2001-10-19 00:00:00.000
000491211019012,000150251076,75089598,3WL12202AA361AN2,3WL1,0.00,0.00,L007,2001-10-19 00:00:00.000
000491211019013,000150251076,75089598,3WL12202AA361AN2,3WL1,0.00,0.00,L007,2001-10-19 00:00:00.000
000491211019014,000150254651,75091264,3WL12202BB321AA2ZA20K07N61,3WL1,0.00,0.00,L007,2001-10-19 00:00:00.000
000491211019015,000150254651,75091264,3WL12202BB321AA2ZA20K07N61,3WL1,0.00,0.00,L007,2001-10-19 00:00:00.000
000491211022000,000150254675,75091352,3WL11102CB321AA2ZA20K07N61,3WL1,0.00,0.00,L001,2001-10-22 00:00:00.000
000491211022001,000150254675,75091352,3WL11102CB321AA2ZA20K07N61,3WL1,0.00,0.00,L001,2001-10-22 00:00:00.000
000491211022002,111011022000,9999999999,3WL13634DG464GA2,3WL1,97.45,53.92,L011,2001-10-22 00:00:00.000
000491211022003,000150261707,75094243,3WL11102CB341AA2,3WL1,0.00,0.00,L001,2001-10-22 00:00:00.000
000491211022004,000150261713,75094551,3WL12163CB361EA2ZC22K07M03M24,3WL1,72.63,50.88,L007,2001-10-22 00:00:00.000
000491211022005,000150261706,75094243,3WL11102CB344GA4,3WL1,72.40,53.04,L001,2001-10-22 00:00:00.000
000491211022006,000150254645,75091263,3WL12202BB321AA2ZA20K07N61,3WL1,0.00,0.00,L007,2001-10-22 00:00:00.000
000491211022007,000150254645,75091263,3WL12202BB321AA2ZA20K07N61,3WL1,0.00,0.00,L007,2001-10-22 00:00:00.000
000491211022008,000150254651,75091264,3WL12202BB321AA2ZA20K07N61,3WL1,0.00,0.00,L007,2001-10-22 00:00:00.000
000491211022009,000150254651,75091264,3WL12202BB321AA2ZA20K07N61,3WL1,0.00,0.00,L007,2001-10-22 00:00:00.000
000491211022010,000150254651,75091264,3WL12202BB321AA2ZA20K07N61,3WL1,0.00,0.00,L007,2001-10-22 00:00:00.000
000491211022011,000150261709,75094243,3WL11082CB341AA2,3WL1,0.00,0.00,L001,2001-10-22 00:00:00.000
000491211022012,000150261709,75094243,3WL11082CB341AA2,3WL1,0.00,0.00,L001,2001-10-22 00:00:00.000
000491211022013,000150262135,75094720,3WL12162BB421AA2ZA20K07,3WL1,0.00,0.00,L007,2001-10-22 00:00:00.000
000491211022014,000150254645,75091263,3WL12202BB321AA2ZA20K07N61,3WL1,0.00,0.00,L007,2001-10-22 00:00:00.000
000491211022015,000150254645,75091263,3WL12202BB321AA2ZA20K07N61,3WL1,0.00,0.00,L007,2001-10-22 00:00:00.000
000491211022016,000150254645,75091263,3WL12202BB321AA2ZA20K07N61,3WL1,0.00,0.00,L007,2001-10-22 00:00:00.000
000491211022017,000150250542,75089521,3WL12202DG361AN2,3WL1,0.00,0.00,L007,2001-10-22 00:00:00.000
000491211022018,000150250542,75089521,3WL12202DG361AN2,3WL1,0.00,0.00,L007,2001-10-22 00:00:00.000
000491211022019,000150251077,75089598,3WL12202DG361AN2,3WL1,0.00,0.00,L007,2001-10-22 00:00:00.000
000491211022021,000150254646,75091263,3WL12202BB321AA2ZA20K07N61,3WL1,0.00,0.00,L007,2001-10-22 00:00:00.000
000491211022022,000150254646,75091263,3WL12202BB321AA2ZA20K07N61,3WL1,0.00,0.00,L007,2001-10-22 00:00:00.000
000491211022023,000150254646,75091263,3WL12202BB321AA2ZA20K07N61,3WL1,0.00,0.00,L007,2001-10-22 00:00:00.000
000491211022024,000150254646,75091263,3WL12202BB321AA2ZA20K07N61,3WL1,0.00,0.00,L007,2001-10-22 00:00:00.000
000491211022025,000150254646,75091263,3WL12202BB321AA2ZA20K07N61,3WL1,0.00,0.00,L007,2001-10-22 00:00:00.000
000491211023000,111011023000,1234567899,3WL12252CB354GA2,3WL1,76.55,50.80,L007,2001-10-23 00:00:00.000
000491211023001,111011023001,1234567899,3WL12252CB374GA2,3WL1,81.92,51.36,L007,2001-10-23 00:00:00.000
000491211023002,000150251077,75089598,3WL12202DG361AN2,3WL1,0.00,0.00,L007,2001-10-23 00:00:00.000
000491211023003,111011023003,9999999999,3WL12252CB353AA2,3WL1,82.63,0.00,L007,2001-10-23 00:00:00.000
000491211023004,111011023002,9999999999,3WL12202CB374GA2ZB02,3WL1,78.25,51.52,L007,2001-10-23 00:00:00.000
000491211023005,111011023004,9999999999,3WL12203CB353AA2ZB02,3WL1,81.84,0.00,L007,2001-10-23 00:00:00.000
000491211023006,111011023005,9999999999,3WL12204CB354GA2,3WL1,81.30,53.32,L007,2001-10-23 00:00:00.000
000491211023007,111011023006,9999999999,3WL11102CB354GA2,3WL1,77.23,53.92,L001,2001-10-23 00:00:00.000
000491211023008,000150257134,75092545,3WL11163BB321GN2ZA20C22K07M06M26N61,3WL1,82.99,51.48,L001,2001-10-23 00:00:00.000
000491211023009,000150257134,75092545,3WL11163BB321GN2ZA20C22K07M06M26N61,3WL1,83.52,52.16,L001,2001-10-23 00:00:00.000
000491211023010,111011023007,9999999999,3WL12252CB353AA2,3WL1,78.30,0.00,L007,2001-10-23 00:00:00.000
000491211023011,000150263478,75094242,3WL11082AA364GN4ZC22,3WL1,71.86,50.84,L001,2001-10-23 00:00:00.000
000491211023012,000150263478,75094242,3WL11082AA364GN4ZC22,3WL1,74.55,50.08,L001,2001-10-23 00:00:00.000
000491211023013,000150263477,75094017,3WL11082AA364GN2ZC22,3WL1,73.71,49.96,L001,2001-10-23 00:00:00.000
000491211023014,000150261711,75094430,3WL12252CB321AA2,3WL1,0.00,0.00,L007,2001-10-23 00:00:00.000
000491211023015,000150262667,75094243,3WL11102AA364GN4ZC22,3WL1,76.57,50.16,L001,2001-10-23 00:00:00.000
000491211023018,000150258229,75093047,3WL12104AA351AA2,3WL1,0.00,0.00,L007,2001-10-23 00:00:00.000
000491211023019,000150257381,75092700,3WL11163BB321GN2ZA20C22K07M06M26,3WL1,81.06,52.52,L001,2001-10-23 00:00:00.000
000491211023020,000150257381,75092700,3WL11163BB321GN2ZA20C22K07M06M26,3WL1,84.70,49.64,L001,2001-10-23 00:00:00.000
000491211024000,111011024000,9999999999,3WL12323CB363AA2,3WL1,77.70,0.00,L009,2001-10-24 00:00:00.000
000491211024001,111011024001,9999999999,3WL12323CB353AA2,3WL1,78.63,0.00,L009,2001-10-24 00:00:00.000
000491211024002,000150258228,75093047,3WL11163AA351AA2,3WL1,0.00,0.00,L001,2001-10-24 00:00:00.000
000491211024003,000150262172,75094843,3WL11162FG364GA2ZA30F02F04K13C01S25,3WL1,0.00,0.00,L001,2001-10-24 00:00:00.000
000491211024004,000150258224,75092999,3WL12252AA421AA2ZA20N61,3WL1,0.00,0.00,L007,2001-10-24 00:00:00.000
000491211025000,000150260177,75093945,3WL11102CB321AA2,3WL1,0.00,0.00,L001,2001-10-25 00:00:00.000
000491211025001,000150260177,75093945,3WL11102CB321AA2,3WL1,0.00,0.00,L001,2001-10-25 00:00:00.000
000491211025002,000150260177,75093945,3WL11102CB321AA2,3WL1,0.00,0.00,L001,2001-10-25 00:00:00.000
000491211025003,000150258227,75093000,3WL11163BB321GN2ZA20C22K07M06M26N61,3WL1,81.80,52.36,L001,2001-10-25 00:00:00.000
000491211025004,000150258227,75093000,3WL11163BB321GN2ZA20C22K07M06M26N61,3WL1,83.62,52.28,L001,2001-10-25 00:00:00.000
000491211025005,111011025000,9999999999,3WL13634AA451AA3,3WL1,0.00,0.00,L011,2001-10-25 00:00:00.000
000491211025006,000150260177,75093945,3WL11102CB321AA2,3WL1,0.00,0.00,L001,2001-10-25 00:00:00.000
000491211025007,000150254678,75091352,3WL12202CB321AA2ZA20K07N61,3WL1,0.00,0.00,L007,2001-10-25 00:00:00.000
000491211025008,000150254678,75091352,3WL12202CB321AA2ZA20K07N61,3WL1,0.00,0.00,L007,2001-10-25 00:00:00.000
000491211025009,000150254678,75091352,3WL12202CB321AA2ZA20K07N61,3WL1,0.00,0.00,L007,2001-10-25 00:00:00.000
000491211025010,000150254673,75091352,3WL12253CB321AA2ZA20K07N61,3WL1,0.00,0.00,L007,2001-10-25 00:00:00.000
000491211025011,000150254673,75091352,3WL12253CB321AA2ZA20K07N61,3WL1,0.00,0.00,L007,2001-10-25 00:00:00.000
000491211025012,000150260180,75093945,3WL12202CB321AA2,3WL1,0.00,0.00,L007,2001-10-25 00:00:00.000
000491211025013,000150260180,75093945,3WL12202CB321AA2,3WL1,0.00,0.00,L007,2001-10-25 00:00:00.000
000491211025014,000150260180,75093945,3WL12202CB321AA2,3WL1,0.00,0.00,L007,2001-10-25 00:00:00.000
000491211025015,000150260180,75093945,3WL12202CB321AA2,3WL1,0.00,0.00,L007,2001-10-25 00:00:00.000
000491211025016,000150254639,75091260,3WL12162BB321GN4ZA20C22K07M06M26N61,3WL1,86.57,53.44,L007,2001-10-25 00:00:00.000
000491211026000,111011026000,9999999999,3WL12323CB353AA2,3WL1,80.03,0.00,L009,2001-10-26 00:00:00.000
000491211026001,000150254639,75091260,3WL12162BB321GN4ZA20C22K07M06M26N61,3WL1,91.94,49.96,L007,2001-10-26 00:00:00.000
000491211026002,000150254639,75091260,3WL12162BB321GN4ZA20C22K07M06M26N61,3WL1,94.94,46.64,L007,2001-10-26 00:00:00.000
000491211026003,000150254674,75091352,3WL12323CB321AA2ZA20K07N61,3WL1,0.00,0.00,L009,2001-10-26 00:00:00.000
000491211026004,000150254674,75091352,3WL12323CB321AA2ZA20K07N61,3WL1,0.00,0.00,L009,2001-10-26 00:00:00.000
000491211026005,000150254674,75091352,3WL12323CB321AA2ZA20K07N61,3WL1,0.00,0.00,L009,2001-10-26 00:00:00.000
000491211026006,000150254674,75091352,3WL12323CB321AA2ZA20K07N61,3WL1,0.00,0.00,L009,2001-10-26 00:00:00.000
000491211026007,000150264689,75095338,3WL11163CB321GA2ZA20K07M06M26N61,3WL1,80.00,50.96,L001,2001-10-26 00:00:00.000
000491211026008,000150264690,75095338,3WL11103CB321GA2ZA20K07M06M26N61,3WL1,84.38,51.80,L001,2001-10-26 00:00:00.000
000491211026009,000150254665,75091351,3WL12253BB321AA2ZA20K07N61,3WL1,0.00,0.00,L007,2001-10-26 00:00:00.000
000491211026010,000150254665,75091351,3WL12253BB321AA2ZA20K07N61,3WL1,0.00,0.00,L007,2001-10-26 00:00:00.000
000491211026011,000150254665,75091351,3WL12253BB321AA2ZA20K07N61,3WL1,0.00,0.00,L007,2001-10-26 00:00:00.000
000491211026012,000150264469,75095957,3WL12253CB324EA2,3WL1,82.32,49.92,L007,2001-10-26 00:00:00.000
000491211026013,111011026001,1234567899,3WL12202CB353AA2ZB02,3WL1,78.30,0.00,L007,2001-10-26 00:00:00.000
000491211026014,000150254670,75091352,3WL12323BB321AA2ZA20K07N61,3WL1,0.00,0.00,L009,2001-10-26 00:00:00.000
000491211026015,000150260167,75093945,3WL12323CB321AA2,3WL1,0.00,0.00,L009,2001-10-26 00:00:00.000
000491211026016,000150260167,75093945,3WL12323CB321AA2,3WL1,0.00,0.00,L009,2001-10-26 00:00:00.000
000491211026017,000150260167,75093945,3WL12323CB321AA2,3WL1,0.00,0.00,L009,2001-10-26 00:00:00.000
000491211026018,000150254680,75091352,3WL12252CB321AA2ZA20K07N61,3WL1,0.00,0.00,L007,2001-10-26 00:00:00.000
000491211026019,000150254680,75091352,3WL12252CB321AA2ZA20K07N61,3WL1,0.00,0.00,L007,2001-10-26 00:00:00.000
000491211026020,000150254680,75091352,3WL12252CB321AA2ZA20K07N61,3WL1,0.00,0.00,L007,2001-10-26 00:00:00.000
000491211029000,000150265543,75095981,3WL12203AA361BB4ZM06M21,3WL1,75.98,56.12,L007,2001-10-29 00:00:00.000
000491211029001,000150265541,75095981,3WL12203CB361BB4ZK07M21,3WL1,77.20,52.76,L007,2001-10-29 00:00:00.000
000491211029002,000150265541,75095981,3WL12203CB361BB4ZK07M21,3WL1,75.58,52.52,L007,2001-10-29 00:00:00.000
000491211029003,000150264460,75095489,3WL12102BB321GA2ZA20K07N61,3WL1,0.00,50.12,L007,2001-10-29 00:00:00.000
000491211029004,000150264460,75095489,3WL12102BB321GA2ZA20K07N61,3WL1,0.00,50.44,L007,2001-10-29 00:00:00.000
000491211029005,000150265542,75095981,3WL12253AA361BB4ZM06M21,3WL1,78.45,54.00,L007,2001-10-29 00:00:00.000
000491211029006,000150265545,75095981,3WL11063AA361BB4ZM21,3WL1,70.40,53.24,L001,2001-10-29 00:00:00.000
000491211029007,000150265545,75095981,3WL11063AA361BB4ZM21,3WL1,70.93,51.12,L001,2001-10-29 00:00:00.000
000491211029008,000150265545,75095981,3WL11063AA361BB4ZM21,3WL1,71.30,54.28,L001,2001-10-29 00:00:00.000
000491211029009,000150265545,75095981,3WL11063AA361BB4ZM21,3WL1,73.23,52.40,L001,2001-10-29 00:00:00.000
000491211029010,000150265544,75095981,3WL11163AA361BB4ZM06M21,3WL1,71.82,51.92,L001,2001-10-29 00:00:00.000
000491211029011,000150265544,75095981,3WL11163AA361BB4ZM06M21,3WL1,70.90,51.44,L001,2001-10-29 00:00:00.000
000491211029012,000150254647,75091263,3WL12202BB321AA2ZA20K07N61,3WL1,0.00,0.00,L007,2001-10-29 00:00:00.000
000491211029013,000150254647,75091263,3WL12202BB321AA2ZA20K07N61,3WL1,0.00,0.00,L007,2001-10-29 00:00:00.000
000491211029014,000150254647,75091263,3WL12202BB321AA2ZA20K07N61,3WL1,0.00,0.00,L007,2001-10-29 00:00:00.000
000491211029015,000150254647,75091263,3WL12202BB321AA2ZA20K07N61,3WL1,0.00,0.00,L007,2001-10-29 00:00:00.000
000491211029016,000150254647,75091263,3WL12202BB321AA2ZA20K07N61,3WL1,0.00,0.00,L007,2001-10-29 00:00:00.000
000491211029017,000150254648,75091264,3WL12202BB321AA2ZA20K07N61,3WL1,0.00,0.00,L007,2001-10-29 00:00:00.000
000491211029018,000150254648,75091264,3WL12202BB321AA2ZA20K07N61,3WL1,0.00,0.00,L007,2001-10-29 00:00:00.000
000491211029019,000150254648,75091264,3WL12202BB321AA2ZA20K07N61,3WL1,0.00,0.00,L007,2001-10-29 00:00:00.000
000491211029020,000150254648,75091264,3WL12202BB321AA2ZA20K07N61,3WL1,0.00,0.00,L007,2001-10-29 00:00:00.000
000491211029021,000150254648,75091264,3WL12202BB321AA2ZA20K07N61,3WL1,0.00,0.00,L007,2001-10-29 00:00:00.000
000491211030000,000150254649,75091264,3WL12202BB321AA2ZA20K07N61,3WL1,0.00,0.00,L007,2001-10-30 00:00:00.000
000491211030001,000150254648,75091264,3WL12202BB321AA2ZA20K07N61,3WL1,0.00,0.00,L007,2001-10-30 00:00:00.000
000491211030002,000150264482,75095475,3WL11162FB364GA2ZA30F04K13C01S25K07,3WL1,72.18,52.68,L001,2001-10-30 00:00:00.000
000491211030003,000150233962,9250003049,3WL11083FG456BA4ZF02F04A30K10,3WL1,80.07,52.64,L001,2001-10-30 00:00:00.000
000491211030004,000150254649,75091264,3WL12202BB321AA2ZA20K07N61,3WL1,0.00,0.00,L007,2001-10-30 00:00:00.000
000491211030005,000150254649,75091264,3WL12202BB321AA2ZA20K07N61,3WL1,0.00,0.00,L007,2001-10-30 00:00:00.000
000491211030006,000150254649,75091264,3WL12202BB321AA2ZA20K07N61,3WL1,0.00,0.00,L007,2001-10-30 00:00:00.000
000491211030007,000150254650,75091264,3WL12202BB321AA2ZA20K07N61,3WL1,0.00,0.00,L007,2001-10-30 00:00:00.000
000491211030008,000150254650,75091264,3WL12202BB321AA2ZA20K07N61,3WL1,0.00,0.00,L007,2001-10-30 00:00:00.000
000491211030009,000150254650,75091264,3WL12202BB321AA2ZA20K07N61,3WL1,0.00,0.00,L007,2001-10-30 00:00:00.000
000491211030010,000150254650,75091264,3WL12202BB321AA2ZA20K07N61,3WL1,0.00,0.00,L007,2001-10-30 00:00:00.000
000491211030011,000150254650,75091264,3WL12202BB321AA2ZA20K07N61,3WL1,0.00,0.00,L007,2001-10-30 00:00:00.000
000491211030012,000150265527,75095803,3WL12162BB421AA2ZA20K07N61,3WL1,0.00,0.00,L007,2001-10-30 00:00:00.000
000491211030013,000150254682,75091352,3WL12253AA321AA2ZA20N61,3WL1,0.00,0.00,L007,2001-10-30 00:00:00.000
000491211030014,000150254682,75091352,3WL12253AA321AA2ZA20N61,3WL1,0.00,0.00,L007,2001-10-30 00:00:00.000
000491211030015,000150260181,75093945,3WL12252CB321AA2,3WL1,0.00,0.00,L007,2001-10-30 00:00:00.000
000491211030016,000150260181,75093945,3WL12252CB321AA2,3WL1,0.00,0.00,L007,2001-10-30 00:00:00.000
000491211030018,000150265531,75095804,3WL12202CB321AN2ZA20K07M06M26N61,3WL1,94.77,0.00,L007,2001-10-30 00:00:00.000
000491211031000,000150265549,75096214,3WL12202CB361GA2,3WL1,0.00,53.68,L007,2001-10-31 00:00:00.000
000491211031001,000150265522,75095794,3WL12323CB321AN2ZA20K07N61M06M26,3WL1,92.09,0.00,L009,2001-10-31 00:00:00.000
000491211031002,000150265521,75095793,3WL12323BB321AA2ZA20K07N61,3WL1,0.00,0.00,L009,2001-10-31 00:00:00.000
000491211101000,000150254652,75091264,3WL12202BB321AA2ZA20K07N61,3WL1,0.00,0.00,L007,2001-11-01 00:00:00.000
000491211101001,000150254652,75091264,3WL12202BB321AA2ZA20K07N61,3WL1,0.00,0.00,L007,2001-11-01 00:00:00.000
000491211101002,000150254652,75091264,3WL12202BB321AA2ZA20K07N61,3WL1,0.00,0.00,L007,2001-11-01 00:00:00.000
000491211101003,000150254652,75091264,3WL12202BB321AA2ZA20K07N61,3WL1,0.00,0.00,L007,2001-11-01 00:00:00.000
000491211101004,000150254652,75091264,3WL12202BB321AA2ZA20K07N61,3WL1,0.00,0.00,L007,2001-11-01 00:00:00.000
000491211101005,000150257380,75092699,3WL12162CB321BJ2ZA20K07M06M21N61,3WL1,74.82,49.64,L007,2001-11-01 00:00:00.000
000491211101006,000150257380,75092699,3WL12162CB321BJ2ZA20K07M06M21N61,3WL1,79.58,48.80,L007,2001-11-01 00:00:00.000
000491211101007,000150265557,75096239,3WL11163BB361GN2ZA20K07M06M26,3WL1,87.20,46.40,L001,2001-11-01 00:00:00.000
000491211101008,000150260181,75093945,3WL12252CB321AA2,3WL1,0.00,0.00,L007,2001-11-01 00:00:00.000
000491211101009,000150260181,75093945,3WL12252CB321AA2,3WL1,0.00,0.00,L007,2001-11-01 00:00:00.000
000491211101010,000150260181,75093945,3WL12252CB321AA2,3WL1,0.00,0.00,L007,2001-11-01 00:00:00.000
000491211101011,000150261714,75094552,3WL12083CB361EA2ZC22K07M03M24,3WL1,82.03,47.76,L007,2001-11-01 00:00:00.000
000491211101012,000150261714,75094552,3WL12083CB361EA2ZC22K07M03M24,3WL1,76.70,45.88,L007,2001-11-01 00:00:00.000
000491211101013,000150261714,75094552,3WL12083CB361EA2ZC22K07M03M24,3WL1,74.70,52.00,L007,2001-11-01 00:00:00.000
000491211102000,000150266484,75096694,3WL12254CB361GA2ZA20K07,3WL1,0.00,53.64,L007,2001-11-02 00:00:00.000
000491211102001,000150254653,75091264,3WL12202BB321AA2ZA20K07N61,3WL1,0.00,0.00,L007,2001-11-02 00:00:00.000
000491211102002,000150254653,75091264,3WL12202BB321AA2ZA20K07N61,3WL1,0.00,0.00,L007,2001-11-02 00:00:00.000
000491211102003,000150266903,75096925,3WL12324CB324GA7ZK07,3WL1,79.22,53.16,L009,2001-11-02 00:00:00.000
000491211102004,000150254653,75091264,3WL12202BB321AA2ZA20K07N61,3WL1,0.00,0.00,L007,2001-11-02 00:00:00.000
000491211102005,000150254653,75091264,3WL12202BB321AA2ZA20K07N61,3WL1,0.00,0.00,L007,2001-11-02 00:00:00.000
000491211102006,000150254653,75091264,3WL12202BB321AA2ZA20K07N61,3WL1,0.00,0.00,L007,2001-11-02 00:00:00.000
000491211102007,000150266909,75096985,3WL12252BB321AA2ZA20K07N61,3WL1,0.00,0.00,L007,2001-11-02 00:00:00.000
000491211102008,000150266909,75096985,3WL12252BB321AA2ZA20K07N61,3WL1,0.00,0.00,L007,2001-11-02 00:00:00.000
000491211102009,000150266902,75096925,3WL12324CB324GS7ZK07,3WL1,81.20,54.08,L009,2001-11-02 00:00:00.000
000491211102010,000150266902,75096925,3WL12324CB324GS7ZK07,3WL1,82.58,50.44,L009,2001-11-02 00:00:00.000
000491211102011,000150266905,75096943,3WL11122BB364AN2,3WL1,83.57,0.00,L001,2001-11-02 00:00:00.000
000491211102012,000150266905,75096943,3WL11122BB364AN2,3WL1,75.75,0.00,L001,2001-11-02 00:00:00.000
000491211102013,000150266905,75096943,3WL11122BB364AN2,3WL1,78.03,0.00,L001,2001-11-02 00:00:00.000
000491211102014,000150265554,75096235,3WL11163CB381BA2ZC22K07M06M21,3WL1,73.60,49.80,L001,2001-11-02 00:00:00.000
000491211102015,000150265554,75096235,3WL11163CB381BA2ZC22K07M06M21,3WL1,72.97,50.60,L001,2001-11-02 00:00:00.000
000491211105000,000150266857,75096514,3WL11162BB421AA2ZA20K07N61,3WL1,0.00,0.00,L001,2001-11-05 00:00:00.000
000491211105001,000150266886,75096688,3WL12082CB361FP2ZA20K07M06M26,3WL1,86.89,53.96,L007,2001-11-05 00:00:00.000
000491211105002,000150262176,75089340,3WL12202CB363GA2,3WL1,77.83,54.96,L007,2001-11-05 00:00:00.000
000491211105003,000150265551,75096214,3WL12252CB361GA2,3WL1,0.00,53.84,L007,2001-11-05 00:00:00.000
000491211105004,000150254672,75091352,3WL12203CB321AA2ZA20K07N61,3WL1,0.00,0.00,L007,2001-11-05 00:00:00.000
000491211105005,000150254672,75091352,3WL12203CB321AA2ZA20K07N61,3WL1,0.00,0.00,L007,2001-11-05 00:00:00.000
000491211105006,000150254672,75091352,3WL12203CB321AA2ZA20K07N61,3WL1,0.00,0.00,L007,2001-11-05 00:00:00.000
000491211105007,000150254672,75091352,3WL12203CB321AA2ZA20K07N61,3WL1,0.00,0.00,L007,2001-11-05 00:00:00.000
000491211105008,000150267430,75097202,3WL12204AA321AA2ZS01,3WL1,0.00,0.00,L007,2001-11-05 00:00:00.000
000491211105009,000150254654,75091264,3WL12202BB321AA2ZA20K07N61,3WL1,0.00,0.00,L007,2001-11-05 00:00:00.000
000491211105011,000150254654,75091264,3WL12202BB321AA2ZA20K07N61,3WL1,0.00,0.00,L007,2001-11-05 00:00:00.000
000491211105012,000150254654,75091264,3WL12202BB321AA2ZA20K07N61,3WL1,0.00,0.00,L007,2001-11-05 00:00:00.000
000491211105013,000150254654,75091264,3WL12202BB321AA2ZA20K07N61,3WL1,0.00,0.00,L007,2001-11-05 00:00:00.000
000491211105015,000150265553,75096235,3WL11083CB381BA2ZC22K07M06M21,3WL1,0.00,0.00,L001,2001-11-05 00:00:00.000
000491211105016,000150254655,75091264,3WL12202BB321AA2ZA20K07N61,3WL1,0.00,0.00,L007,2001-11-05 00:00:00.000
000491211105017,000150254655,75091264,3WL12202BB321AA2ZA20K07N61,3WL1,0.00,0.00,L007,2001-11-05 00:00:00.000
000491211105018,000150254655,75091264,3WL12202BB321AA2ZA20K07N61,3WL1,0.00,0.00,L007,2001-11-05 00:00:00.000
000491211105019,000150254655,75091264,3WL12202BB321AA2ZA20K07N61,3WL1,0.00,0.00,L007,2001-11-05 00:00:00.000
000491211105020,000150254655,75091264,3WL12202BB321AA2ZA20K07N61,3WL1,0.00,0.00,L007,2001-11-05 00:00:00.000
000491211106000,111011106000,ETU-TYP,3WL11163DG451AA2,3WL1,0.00,0.00,L001,2001-11-06 00:00:00.000
000491211106001,000150267431,75097202,3WL12254CB325FF2ZS08,3WL1,85.95,64.28,L007,2001-11-06 00:00:00.000
000491211106002,000150267427,75097201,3WL12254CB325FF2ZS08,3WL1,76.23,51.76,L007,2001-11-06 00:00:00.000
000491211106003,000150265550,75096214,3WL12252CB361GA2,3WL1,0.00,51.72,L007,2001-11-06 00:00:00.000
000491211106004,000150267606,75097361,3WL11103AA344AN2ZC01,3WL1,76.11,0.00,L001,2001-11-06 00:00:00.000
000491211106005,000150267428,75097201,3WL12254AA325FF2ZS01,3WL1,77.47,52.24,L007,2001-11-06 00:00:00.000
000491211106006,000150265556,75096238,3WL11083CB361AA2ZA20K07S01,3WL1,0.00,0.00,L001,2001-11-06 00:00:00.000
000491211107001,000150267429,75097201,3WL12204CB325FF2ZS08,3WL1,80.68,51.72,L007,2001-11-07 00:00:00.000
000491211109000,000150268749,75095957,3WL12254CB324EA2,3WL1,78.82,58.28,L007,2001-11-09 00:00:00.000
000491211109001,000150268220,75097490,3WL12252BB311GA2,3WL1,0.00,53.28,L007,2001-11-09 00:00:00.000
000491211112000,000150268220,75097490,3WL12252BB311GA2,3WL1,0.00,52.48,L007,2001-11-12 00:00:00.000
000491211112002,000150254667,75091352,3WL12202BB321AA2ZA20K07N61,3WL1,0.00,0.00,L007,2001-11-12 00:00:00.000
000491211113000,000150269692,75098248,3WL12202AA321AA2ZA20,3WL1,0.00,0.00,L007,2001-11-13 00:00:00.000
000491211113001,000150269174,75098113,3WL11102CB366GG2ZS01,3WL1,72.90,53.04,L001,2001-11-13 00:00:00.000
000491211113002,000150254667,75091352,3WL12202BB321AA2ZA20K07N61,3WL1,0.00,0.00,L007,2001-11-13 00:00:00.000
000491211113003,000150254667,75091352,3WL12202BB321AA2ZA20K07N61,3WL1,0.00,0.00,L007,2001-11-13 00:00:00.000
000491211113004,000150254667,75091352,3WL12202BB321AA2ZA20K07N61,3WL1,0.00,0.00,L007,2001-11-13 00:00:00.000
000491211113005,000150254667,75091352,3WL12202BB321AA2ZA20K07N61,3WL1,0.00,0.00,L007,2001-11-13 00:00:00.000
000491211113006,000150269693,75098170,3WL12323BB351AA2,3WL1,0.00,0.00,L009,2001-11-13 00:00:00.000
000491211114000,111011114000,1234567899,3WL11163BB353AA2,3WL1,83.33,0.00,L001,2001-11-14 00:00:00.000
000491211114001,111011114001,1234567899,3WL11163BB453AA2,3WL1,80.90,0.00,L001,2001-11-14 00:00:00.000
000491211114002,111011114002,1234567899,3WL11103BB353AA2,3WL1,78.05,0.00,L001,2001-11-14 00:00:00.000
000491211115000,000150271189,75098665,3WL11122CB354BA4ZK07,3WL1,75.60,53.40,L001,2001-11-15 00:00:00.000
000491211115001,111011115000,1234567899,3WL11163CB354GA2,3WL1,73.28,53.64,L001,2001-11-15 00:00:00.000
000491211115002,111011115002,1234567899,3WL11163BB454GA2,3WL1,83.28,51.68,L001,2001-11-15 00:00:00.000
000491211115003,111011115001,1234567899,3WL11163BB354GA2,3WL1,0.00,0.00,L001,2001-11-15 00:00:00.000
000491211115004,111011115003,1234567899,3WL12254CB354GA2ZC22C20,3WL1,76.50,50.52,L007,2001-11-15 00:00:00.000
